samples,eens_kwh,cvar_kwh,positive_scenarios
155,0.0,0.0,0
156,0.0,0.0,0
157,0.0,0.0,0
158,0.0,0.0,0
159,0.0,0.0,0
160,0.0,0.0,0
161,0.0,0.0,0
162,0.0,0.0,0
163,0.0,0.0,0
164,0.0,0.0,0
165,0.0,0.0,0
166,0.0,0.0,0
167,0.0,0.0,0
168,0.0,0.0,0
169,0.0,0.0,0
170,0.0,0.0,0
171,0.0,0.0,0
172,0.0,0.0,0
173,0.0,0.0,0
174,0.0,0.0,0
175,0.0,0.0,0
176,0.0,0.0,0
177,0.0,0.0,0
178,0.0,0.0,0
179,0.0,0.0,0
180,0.0,0.0,0
181,0.0,0.0,0
182,0.0,0.0,0
183,0.0,0.0,0
184,0.0,0.0,0
185,0.0,0.0,0
186,0.0,0.0,0
187,5.764607843137255,115.292156862745,1
188,5.7339450354609935,114.67890070921977,1
189,5.703606701940035,114.0721340388006,1
190,5.673587719298244,113.47175438596477,1
191,5.643883071553232,112.87766143106455,1
192,5.614487847222223,112.28975694444435,1
193,5.585397236614855,111.70794473229701,1
194,5.556606529209621,111.13213058419232,1
195,5.5281111111111105,110.56222222222212,1
196,5.499906462585035,109.9981292517006,1
197,5.471988155668358,109.43976311336706,1
198,5.444351851851853,108.88703703703696,1
199,5.4169932998324954,108.3398659966498,1
200,5.389908333333335,107.79816666666662,1
201,5.363092868988393,107.26185737976778,1
202,5.336542904290431,106.73085808580852,1
203,5.310254515599344,106.2050903119868,1
204,5.284223856209152,105.68447712418295,1
205,5.258447154471546,105.16894308943083,1
206,5.232920711974111,104.65841423948213,1
207,5.207640901771336,104.15281803542663,1
208,5.1826041666666685,103.65208333333328,1
209,5.157807017543861,103.15614035087712,1
210,5.133246031746034,102.66492063492059,1
211,5.10891785150079,102.1783570300157,1
212,5.084819182389937,101.69638364779865,1
213,5.060946791862286,101.21893583724564,1
214,5.037297507788163,100.74595015576317,1
215,5.013868217054265,100.2773643410852,1
216,4.990655864197532,99.81311728395055,1
217,4.967657450076805,99.35314900153601,1
218,4.944870030581041,98.89740061162072,1
219,4.922290715372909,98.4458143074581,1
220,4.899916666666667,97.99833333333325,1
221,4.877745098039218,97.55490196078426,1
222,4.855773273273274,97.1154654654654,1
223,4.83399850523169,96.67997010463371,1
224,4.812418154761907,96.24836309523806,1
225,4.79102962962963,95.82059259259252,1
226,4.769830383480826,95.39660766961644,1
227,4.748817914831132,94.97635829662255,1
228,4.727989766081872,94.55979532163735,1
229,4.707343522561866,94.14687045123723,1
230,4.686876811594202,93.73753623188396,1
231,4.666587301587303,93.33174603174598,1
232,4.646472701149425,92.92945402298841,1
233,4.6265307582260355,92.53061516452063,1
234,4.606759259259261,92.13518518518515,1
235,4.587156028368795,91.74312056737581,1
236,4.567718926553672,91.35437853107337,1
237,4.5484458509142085,90.96891701828409,1
238,4.529334733893559,90.5866946778711,1
239,4.510383542538357,90.20767085076707,1
240,4.491590277777779,89.8318055555555,1
241,4.472952973720609,89.4590594744121,1
242,4.4544696969696975,89.08939393939387,1
243,4.4361385459533595,88.72277091906712,1
244,4.417957650273227,88.35915300546445,1
245,4.399925170068027,87.99850340136047,1
246,4.382039295392955,87.64078590785903,1
247,4.364298245614037,87.28596491228068,1
248,4.346700268817207,86.93400537634406,1
249,4.329243641231593,86.58487282463179,1
250,4.3119266666666665,86.23853333333325,1
251,4.2947476759628165,85.89495351925625,1
252,4.277705026455028,85.55410052910048,1
253,4.260797101449278,85.21594202898548,1
254,4.244022309711286,84.88044619422564,1
255,4.227379084967322,84.54758169934637,1
256,4.210865885416667,84.21731770833327,1
257,4.194481193255513,83.88962386511018,1
258,4.178223514211886,83.56447028423766,1
259,4.162091377091378,83.24182754182749,1
260,4.146083333333334,82.92166666666661,1
261,4.130197956577268,82.60395913154528,1
262,4.114433842239186,82.28867684478365,1
263,4.0987896070975935,81.9757921419518,1
264,4.08326388888889,81.66527777777773,1
265,4.06785534591195,81.35710691823894,1
266,4.052562656641604,81.05125313283202,1
267,4.037384519350812,80.74769038701618,1
268,4.022319651741294,80.44639303482582,1
269,4.007366790582405,80.14733581164803,1
270,3.9925246913580263,79.85049382716046,1
271,3.9777921279212807,79.55584255842554,1
272,3.9631678921568634,79.2633578431372,1
273,3.948650793650794,78.97301587301581,1
274,3.9342396593673974,78.68479318734788,1
275,3.9199333333333337,78.3986666666666,1
276,3.905730676328503,78.11461352657,1
277,3.891630565583635,77.83261131167264,1
278,7.368557154156679,147.37114308313346,2
279,7.342146555037836,146.84293110075657,2
280,7.315924603055556,146.318492061111,2
281,7.289889284183473,145.79778568366933,2
282,7.264038612962965,145.28077225925918,2
283,7.238370631998428,144.76741263996843,2
284,7.212883411463224,144.25766822926434,2
285,7.187575048615985,143.75150097231958,2
286,7.162443667327118,143.24887334654224,2
287,7.137487417615176,142.7497483523034,2
288,7.112704475192899,142.25408950385787,2
289,7.088093041022683,141.76186082045353,2
290,7.063651340881226,141.27302681762438,2
291,7.039377624933179,140.78755249866344,2
292,7.015270167313546,140.3054033462708,2
293,6.991327265718622,139.8265453143723,2
294,6.967547241005291,139.3509448201057,2
295,6.943928436798496,138.8785687359698,2
296,6.920469219106607,138.40938438213203,2
297,6.897167975944633,137.94335951889255,2
298,6.8740231169649535,137.48046233929895,2
299,6.851033073095502,137.02066146190992,2
300,6.828196296185184,136.56392592370355,2
301,6.805511258656329,136.11022517312645,2
302,6.782976453164091,135.6595290632817,2
303,6.7605903922625625,135.21180784525114,2
304,6.738351608077485,134.7670321615496,2
305,6.716258651985429,134.32517303970846,2
306,6.694310094299203,133.88620188598395,2
307,6.6725045239594625,133.45009047918913,2
308,6.650840548232324,133.01681096464637,2
309,6.629316792412801,132.5863358482559,2
310,6.607931899534048,132.15863799068083,2
311,6.586684530082172,131.73369060164333,2
312,6.565573361716526,131.3114672343304,2
313,6.544597088995386,130.8919417799076,2
314,6.523754423106865,130.4750884621372,2
315,6.50304409160494,130.0608818320987,2
316,6.482464838150492,129.64929676300974,2
317,6.462015422257274,129.24030844514536,2
318,6.441694619042629,128.83389238085246,2
319,6.421501218982932,128.43002437965853,2
320,6.401434027673613,128.02868055347213,2
321,6.381491865593631,127.6298373118725,2
322,6.361673567874398,127.23347135748784,2
323,6.341977984072926,126.83955968145841,2
324,6.322403977949246,126.4480795589848,2
325,6.302950427247861,126.05900854495711,2
326,6.2836162234833,125.67232446966588,2
327,6.264400271729526,125.28800543459042,2
328,6.245301490413281,124.90602980826552,2
329,6.226318811111112,124.52637622222213,2
330,6.207451178350169,124.14902356700327,2
331,6.188697549412556,123.773950988251,2
332,6.170056894143242,123.40113788286473,2
333,6.151528194761428,123.03056389522845,2
334,6.1331104456753165,122.66220891350622,2
335,6.114802653300168,122.29605306600325,2
336,6.09660383587963,121.9320767175925,2
337,6.078513023310256,121.57026046620501,2
338,6.060529256969097,121.21058513938183,2
339,6.042651589544413,120.85303179088814,2
340,6.024879084869282,120.49758169738553,2
341,6.007210817758226,120.14421635516442,2
342,5.989645873846655,119.792917476933,2
343,5.972183349433107,119.44366698866203,2
344,5.954822351324291,119.0964470264857,2
345,5.937561996682769,118.75123993365527,2
346,5.920401412877329,118.40802825754648,2
347,5.903339737335896,118.06679474671782,2
348,5.886376117401021,117.72752234802032,2
349,5.869509710187837,117.39019420375664,2
350,5.8527396824444455,117.0547936488888,2
351,5.836065210414688,116.72130420829366,2
352,5.819485479703282,116.38970959406554,2
353,5.802999685143217,116.05999370286423,2
354,5.786607030665412,115.73214061330813,2
355,5.77030672917058,115.40613458341149,2
356,5.754098002403246,115.08196004806483,2
357,5.737980080827887,114.75960161655763,2
358,5.721952203507139,114.43904407014269,2
359,5.706013617982049,114.12027235964088,2
360,5.690163580154321,113.80327160308632,2
361,5.674401354170513,113.48802708341016,2
362,5.658726212308165,113.1745242461632,2
363,5.64313743486379,112.86274869727569,2
364,5.627634310042735,112.5526862008546,2
365,5.612216133850838,112.24432267701665,2
366,5.596882209987857,111.93764419975705,2
367,5.58163184974266,111.6326369948531,2
368,5.566464371890097,111.32928743780185,2
369,5.551379102589582,111.02758205179154,2
370,5.536375375285285,110.7275075057056,2
371,5.521452530607968,110.42905061215927,2
372,5.506609916278375,110.1321983255674,2
373,5.491846887012213,109.83693774024415,2
374,5.477162804426619,109.54325608853229,2
375,5.462557036948148,109.25114073896286,2
376,5.4480289597222225,108.96057919444435,2
377,5.43357795452402,108.67155909048032,2
378,5.419203409670782,108.38406819341554,2
379,5.404904719935503,108.09809439870997,2
380,5.390681286461987,107.81362572923965,2
381,5.376532516681248,107.53065033362486,2
382,5.362457824229205,107.249156484584,2
383,5.34845662886568,106.9691325773135,2
384,5.334528356394676,106.69056712789343,2
385,5.3206724385858575,106.41344877171706,2
386,5.3068883130972955,106.13776626194581,2
387,5.293175423399369,105.86350846798727,2
388,5.279533218699885,105.5906643739976,2
389,5.265961153870322,105.31922307740633,2
390,5.252458689373219,105.04917378746428,2
391,5.23902529119068,104.78050582381351,2
392,5.225660430753969,104.51320861507928,2
393,5.2123635848741845,104.2472716974836,2
394,5.199134235673998,103.98268471347986,2
395,5.185971870520394,103.71943741040779,2
396,5.172875981958475,103.4575196391694,2
397,5.159846067646237,103.19692135292465,2
398,5.1468816302903395,102.9376326058067,2
399,5.133982177582846,102.67964355165682,2
400,5.12114722213889,102.4229444427777,2
401,5.1083762814353,102.1675256287059,2
402,5.095668877750141,101.91337755500273,2
403,5.083024538103117,101.66049076206224,2
404,5.0704427941969215,101.40885588393834,2
405,5.057923182359396,101.15846364718783,2
406,5.045465243486591,100.90930486973173,2
407,5.033068522986623,100.66137045973237,2
408,5.020732570724402,100.41465141448795,2
409,5.008456940967125,100.16913881934242,2
410,4.996241192330624,99.92482384661238,2
411,4.984084887726413,99.68169775452816,2
412,4.971987594309601,99.43975188619193,2
413,4.959948883427494,99.19897766854979,2
414,4.947968330568974,98.9593666113794,2
415,4.936045515314591,98.72091030629173,2
416,4.924180021287395,98.48360042574781,2
417,4.912371436104451,98.24742872208893,2
418,4.90061935132908,98.01238702658152,2
419,4.8889233624237605,97.77846724847512,2
420,4.877283068703705,97.54566137407402,2
421,4.865698073291105,97.313961465822,2
422,4.854167983070036,97.08335966140064,2
423,4.842692408641975,96.8538481728394,2
424,4.831270964281971,96.62541928563932,2
425,4.819903267895423,96.39806535790838,2
426,4.808588940975484,96.17177881950958,2
427,4.797327608561021,95.94655217122035,2
428,4.786118899195224,95.7223779839044,2
429,4.7749624448847445,95.49924889769481,2
430,4.763857881059432,95.27715762118856,2
431,4.752804846532611,95.05609693065215,2
432,4.741802983461934,94.8360596692386,2
433,4.730851937310753,94.61703874621497,2
434,4.719951356810036,94.39902713620063,2
435,4.7091008939208185,94.18201787841629,2
436,4.698300203797146,93.96600407594283,2
437,4.687548944749556,93.75097889499105,2
438,4.676846778209033,93.53693556418057,2
439,4.66619336869147,93.32386737382932,2
440,4.655588383762627,93.11176767525245,2
441,4.645031494003527,92.90062988007047,2
442,4.634522372976372,92.69044745952736,2
443,4.624060697190869,92.4812139438173,2
444,4.613646146071071,92.27292292142134,2
445,4.603278401922598,92.06556803845187,2
446,4.592957149900348,91.85914299800689,2
447,4.582682077976636,91.65364155953264,2
448,4.572452876909724,91.4490575381944,2
449,4.562269240212819,91.2453848042563,2
450,4.552130864123457,91.04261728246907,2
451,4.5420374475732945,90.84074895146581,2
452,4.5319886921583095,90.63977384316611,2
453,4.521984302109393,90.43968604218779,2
454,4.5120239842633385,90.24047968526669,2
455,4.502107448034189,90.0421489606837,2
456,4.49223440538499,89.84468810769972,2
457,4.4824045707999005,89.64809141599792,2
458,4.472617661256674,89.4523532251334,2
459,4.462873396199467,89.25746792398927,2
460,4.453171497512077,89.06342995024146,2
461,4.443511689491444,88.8702337898288,2
462,4.43389369882155,88.67787397643093,2
463,4.424317254547637,88.48634509095265,2
464,4.4147820880507656,88.29564176101523,2
465,4.4052879330226995,88.10575866045392,2
466,4.395834525441105,87.91669050882201,2
467,4.386421603545088,87.72843207090169,2
468,4.377048907811018,87.54097815622028,2
469,4.367716180928692,87.35432361857377,2
470,4.358423167777779,87.16846335555552,2
471,4.349169615404577,86.98339230809147,2
472,4.339955272999058,86.79910545998108,2
473,4.330779891872211,86.61559783744416,2
474,4.321643225433663,86.43286450867318,2
475,4.312545029169593,86.25090058339178,2
476,4.3034850606209165,86.06970121241825,2
477,4.29446307936175,85.88926158723493,2
478,4.285478846978151,85.70957693956295,2
479,4.276532127047089,85.5306425409417,2
480,4.267622685115741,85.35245370231475,2
481,4.258750288680989,85.17500577361972,2
482,4.249914707169203,84.99829414338397,2
483,4.241115711916265,84.82231423832523,2
484,4.2323530761478425,84.64706152295678,2
485,4.2236265749599085,84.4725314991981,2
486,4.214935985299496,84.29871970598984,2
487,4.206281085945702,84.12562171891396,2
488,4.197661657490894,83.9532331498178,2
489,4.1890774823222,83.78154964644393,2
490,4.180528344603175,83.61056689206343,2
491,4.172014030255713,83.4402806051142,2
492,4.163534326942186,83.27068653884363,2
493,4.15508902404778,83.10178048095553,2
494,4.14667791266307,82.93355825326132,2
495,4.138300785566781,82.76601571133554,2
496,4.129957437208783,82.5991487441756,2
497,4.121647663693272,82.43295327386537,2
498,4.1133712627621595,82.26742525524311,2
499,4.105128033778669,82.10256067557332,2
500,4.096917777711109,81.93835555422211,2
501,4.088740297116877,81.77480594233748,2
502,4.080595396126606,81.61190792253204,2
503,4.07248288042854,81.44965760857072,2
504,4.064402557253087,81.28805114506166,2
505,4.056354235357534,81.12708470715062,2
506,4.048337725010981,80.96675450021955,2
507,4.0403528379794,80.80705675958792,2
508,4.032399387510936,80.64798775021865,2
509,4.0244771883213275,80.48954376642648,2
510,4.016586056579521,80.33172113159034,2
511,4.008725809893455,80.17451619786902,2
512,4.000896267296007,80.01792534592006,2
513,3.9930972492311025,79.86194498462199,2
514,3.9853285775399914,79.70657155079975,2
515,3.9775900754476807,79.55180150895355,2
516,3.9698815675495265,79.39763135099047,2
517,3.962202879797979,79.2440575959595,2
518,3.95455383948949,79.09107678978974,2
519,3.946934275251552,78.93868550503097,2
520,3.939344017029915,78.78688034059823,2
521,3.931782896075922,78.63565792151837,2
522,3.924250744934015,78.48501489868023,2
523,3.9167473974293605,78.33494794858714,2
524,3.9092726886556406,78.18545377311274,2
525,3.9018264549629613,78.03652909925916,2
526,3.8944085339459242,77.88817067891841,2
527,3.8870187644317955,77.74037528863585,2
528,3.879656986468856,77.59313972937706,2
529,3.872323041314849,77.44646082629691,2
530,3.8650167714255765,77.30033542851146,2
531,3.857738020443608,77.1547604088721,2
532,3.8504866331871344,77.00973266374262,2
533,3.843262455638939,76.86524911277871,2
534,3.8360653349354976,76.72130669870988,2
535,3.8288951193561784,76.5779023871235,2
536,3.821751658312604,76.43503316625201,2
537,3.814634802338092,76.29269604676176,2
538,3.8075444030772423,76.15088806154478,2
539,3.8004803132756138,76.0096062655122,2
540,3.793442386769549,75.86884773539091,2
541,3.7864304784760745,75.72860956952142,2
542,3.779444444382945,75.58888888765883,2
543,3.7724841415387766,75.44968283077547,2
544,3.765549428043301,75.31098856086595,2
545,3.758640163037717,75.17280326075426,2
546,3.751756206695157,75.03512413390307,2
547,3.7448974202112533,74.897948404225,2
548,3.73806366579481,74.76127331589613,2
549,3.7312548066585705,74.62509613317134,2
550,3.7244707070101013,74.48941414020196,2
551,3.7177112320427517,74.35422464085497,2
552,3.710976247926731,74.21952495853456,2
553,3.7042656218002814,74.08531243600557,2
554,3.6975792217609316,73.95158443521856,2
555,3.6909169168568563,73.81833833713706,2
556,3.684278577078339,73.68557154156672,2
557,3.677664073349292,73.55328146698578,2
558,3.671073277518918,73.42146555037829,2
559,3.664506062353409,73.29012124706811,2
560,3.657962301527778,73.1592460305555,2
561,3.6514418696177477,73.02883739235489,2
562,3.644944642091737,72.89889284183467,2
563,3.6384704953029416,72.76940990605877,2
564,3.632019306481483,72.64038612962959,2
565,3.625590953726647,72.51181907453287,2
566,3.6191853159992142,72.38370631998421,2
567,3.6128022731138545,72.25604546227703,2
568,3.606441705731612,72.12883411463217,2
569,3.600103495352471,72.00206990704935,2
570,3.5937875243079924,71.87575048615979,2
571,3.587493675754038,71.7498735150807,2
572,3.581221833663559,71.62443667327112,2
573,3.574971882819468,71.49943765638929,2
574,3.568743708807588,71.3748741761517,2
575,3.5625371980096623,71.25074396019318,2
576,3.5563522375964496,71.12704475192893,2
577,3.5501887155208935,71.00377431041781,2
578,3.5440465205113414,70.88093041022677,2
579,3.5379255420648628,70.7585108412972,2
580,3.531825670440613,70.63651340881219,2
581,3.52574679665328,70.51493593306554,2
582,3.5196888124665895,70.39377624933172,2
583,3.513651610386888,70.2730322077377,2
584,3.507635083656773,70.1527016731354,2
585,3.5016391262488114,70.03278252497617,2
586,3.495663632859311,69.91327265718616,2
587,3.4897084989021394,69.79416997804273,2
588,3.483773620502646,69.67547241005286,2
589,3.4778588944916056,69.55717788983205,2
590,3.471964218399248,69.4392843679849,2
591,3.466089490449334,69.32178980898661,2
592,3.4602346095533036,69.20469219106602,2
593,3.454399475304478,69.0879895060895,2
594,3.4485839879723166,68.97167975944627,2
595,3.4427880484967313,68.85576096993456,2
596,3.4370115584824763,68.74023116964946,2
597,3.4312544201935617,68.62508840387117,2
598,3.425516536547751,68.51033073095496,2
599,3.4197978111111116,68.39595622222217,2
600,3.4140981480925934,68.2819629618518,2
601,3.408417452338695,68.16834904677384,2
602,3.4027556293281647,68.05511258656323,2
