samples,EENS_kwh,CVaR95_kwh
775,33.724914492860215,674.4982898572043
776,33.681454551503435,673.6290910300687
777,33.63810647614758,672.7621295229515
778,33.59486983543273,671.8973967086546
779,33.551744200213946,671.034884004279
780,33.50872914354701,670.1745828709402
781,33.46582424067435,669.3164848134869
782,33.42302906901108,668.4605813802216
783,33.38034320813112,667.6068641626223
784,33.3377662397534,666.755324795068
785,33.295297747728235,665.9059549545648
786,33.25889151649703,665.1778303299404
787,33.21663117149513,664.3326234299025
788,33.180417172546534,663.6083434509304
789,33.138363411871566,662.7672682374313
790,33.0964161164135,661.9283223282699
791,33.05457488238517,661.0914976477031
792,33.01283930803872,660.2567861607743
793,32.971208993652795,659.4241798730558
794,32.92968354151973,658.5936708303944
795,32.88826255593291,657.7652511186582
796,32.8469456431742,656.9389128634839
797,32.80573241150147,656.1146482300292
798,32.76462247113617,655.2924494227233
799,32.72361543425115,654.4723086850228
800,32.682710914958335,653.6542182991666
801,32.641908529296714,652.8381705859341
802,32.601207895220284,652.0241579044056
803,32.56060863258614,651.2121726517225
804,32.52011036314262,650.4022072628522
805,32.479712710517596,649.5942542103519
806,32.47035822824649,649.4071645649295
807,32.43012234444445,648.6024468888887
808,32.38998605441419,647.7997210882836
809,32.349948988833944,646.9989797766789
810,32.31001078020576,646.2002156041151
811,32.27017106284422,645.4034212568844
812,32.230429472865346,644.608589457307
813,32.19078564817548,643.8157129635094
814,32.15123922846027,643.0247845692054
815,32.11178985517382,642.2357971034763
816,32.0827435440768,641.6548708815358
817,32.04347458013056,640.869491602611
818,32.00430162832111,640.086032566422
819,31.965224336955636,639.3044867391126
820,31.92624235605691,638.5248471211381
821,31.88735533735282,637.7471067470563
822,31.848562934266017,636.9712586853202
823,31.809864801903604,636.1972960380718
824,31.771260597046926,635.4252119409383
825,31.732749978141413,634.6549995628282
826,31.69433260528652,633.8866521057303
827,31.656008140225715,633.1201628045142
828,31.617776246336554,632.3555249267309
829,31.579636588620826,631.5927317724164
830,31.541588833694778,630.8317766738954
831,31.50363264977938,630.0726529955874
832,31.465767706690706,629.315354133814
833,31.42799367583033,628.5598735166064
834,31.390310230175857,627.806204603517
835,31.352717044271454,627.054340885429
836,31.3152137942185,626.3042758843699
837,31.277800157666267,625.5560031533253
838,31.240475813802703,624.809516276054
839,31.20324044334525,624.0648088669049
840,31.166093728531745,623.3218745706348
841,31.129035353111373,622.5807070622274
842,31.09206500233571,621.8413000467141
843,31.060471014551204,621.209420291024
844,31.023669508609796,620.4733901721958
845,31.309325915502956,626.1865183100592
846,31.272317256028366,625.4463451205673
847,31.235395984179455,624.7079196835891
848,31.198561790801886,623.9712358160377
849,31.161814368197877,623.2362873639576
850,31.125153410117644,622.503068202353
851,31.08857861175088,621.7715722350176
852,31.06196056173709,621.2392112347417
853,31.025545602110203,620.5109120422038
854,30.989215923419206,619.784318468384
855,30.95297122643275,619.059424528655
856,30.91681121331776,618.3362242663551
857,30.880735587631275,617.6147117526253
858,30.844744054312358,616.894881086247
859,30.808836319674043,616.1767263934807
860,30.77301209139535,615.4602418279069
861,30.73727107851336,614.745421570267
862,30.701612991415317,614.0322598283062
863,30.666037541830825,613.3207508366163
864,30.63054444282407,612.6108888564814
865,30.595133408786126,611.9026681757225
866,30.55980415542725,611.1960831085449
867,30.524556399769317,610.4911279953864
868,30.489389860138246,609.7877972027649
869,30.4543042561565,609.0860851231299
870,30.41929930873563,608.3859861747126
871,30.384374740068886,607.6874948013776
872,30.354897246100915,607.0979449220183
873,30.320126458877432,606.4025291775486
874,30.28543523867277,605.7087047734553
875,30.250823312685714,605.0164662537143
876,30.216290409360727,604.3258081872145
877,30.18183625838084,603.6367251676169
878,30.14746059066059,602.9492118132117
879,30.11316313833902,602.2632627667804
880,30.078943634772724,601.5788726954545
881,30.04480181452894,600.8960362905788
882,30.010737413378685,600.2147482675737
883,29.976750168289918,599.5350033657983
884,29.94283981742081,598.8567963484162
885,29.909006100112993,598.1801220022598
886,29.875248756884876,597.5049751376974
887,29.841567529425028,596.8313505885005
888,29.807962160585586,596.1592432117116
889,29.7744323943757,595.4886478875139
890,29.740977975955055,594.8195595191011
891,29.707598651627382,594.1519730325476
892,29.67429416883408,593.4858833766816
893,29.641064276147816,592.8212855229563
894,29.607908723266217,592.1581744653244
895,29.574827261005584,591.4965452201117
896,29.54181964129464,590.8363928258927
897,29.50888561716834,590.1777123433667
898,29.47602494276169,589.5204988552338
899,29.44323737330367,588.8647474660734
900,29.415476368777778,588.3095273755555
901,29.382828781243063,587.6565756248611
902,29.350253583037695,587.0050716607539
903,29.31775053366556,586.3550106733111
904,29.28531939369469,585.7063878738937
905,29.25295992475138,585.0591984950277
906,29.22067188951435,584.4134377902869
907,29.18845505170893,583.7691010341786
908,29.15630917610132,583.1261835220264
909,29.12423402849285,582.4846805698569
910,29.092229375714286,581.8445875142856
911,29.060294985620196,581.2058997124038
912,29.02843062708333,580.5686125416667
913,28.996636069989048,579.9327213997808
914,28.964911085229758,579.2982217045951
915,28.93325544469945,578.6651088939891
916,28.90166892128821,578.0333784257641
917,28.870151288876773,577.4030257775354
918,28.838702322331155,576.7740464466231
919,29.249309465252082,584.9861893050415
920,29.21751673757246,584.3503347514492
921,29.185793049475205,583.715860989504
922,29.15413817631959,583.0827635263918
923,29.122551894438423,582.4510378887683
924,29.091033981132753,581.820679622655
925,29.059584214666664,581.1916842933332
926,29.028202374262058,580.564047485241
927,28.99688824009349,579.9377648018697
928,30.17235495538793,603.4470991077585
929,30.13987664004306,602.7975328008611
930,30.107468170537636,602.1493634107526
931,30.07512932180451,601.5025864360902
932,30.04285986974249,600.8571973948497
933,30.010659591211148,600.2131918242228
934,29.978528264025698,599.5705652805138
935,29.946465666951873,598.9293133390373
936,29.914471579700855,598.289431594017
937,29.882545782924225,597.6509156584845
938,29.850688058208956,597.013761164179
939,29.818898188072417,596.3779637614482
940,29.787175955957448,595.7435191191489
941,29.75552114622742,595.1104229245483
942,29.72393354416136,594.4786708832271
943,29.6924129359491,593.8482587189818
944,29.66095910868644,593.2191821737288
945,29.629571850370372,592.5914370074073
946,29.598250949894293,591.9650189978857
947,29.566996197043295,591.3399239408658
948,29.535807382489452,590.7161476497889
949,29.504684297787144,590.0936859557428
950,29.473626735368423,589.4725347073684
951,29.44263448853838,588.8526897707675
952,29.41170735147059,588.2341470294117
953,29.38084511920252,587.6169023840503
954,29.35004758763103,587.0009517526205
955,29.319314553507855,586.386291070157
956,29.288645814435146,585.7729162887028
957,29.258041168861023,585.1608233772204
958,35.336016421572715,706.7203284314544
959,35.2991696891206,705.9833937824122
960,35.26239972069444,705.2479944138889
961,35.225706276656254,704.5141255331251
962,35.189089118364514,703.7817823672904
963,35.15254800816891,703.0509601633782
964,35.11608270940525,702.3216541881051
965,35.07969298639032,701.5938597278066
966,35.04337860441683,700.8675720883367
967,35.007139329748355,700.1427865949672
968,34.970974929614314,699.4194985922865
969,34.94320302566219,698.8640605132438
970,34.90717910501718,698.1435821003436
971,34.871229384002746,697.4245876800549
972,34.83535363360768,696.7070726721536
973,34.79955162576225,695.9910325152448
974,34.76382313333333,695.2764626666666
975,34.72816793011965,694.5633586023931
976,34.69258579084699,693.8517158169398
977,34.65707649116342,693.1415298232685
978,34.62163980763463,692.4327961526925
979,34.58627551773919,691.7255103547838
980,34.550983399863945,691.0196679972788
981,34.51576323329935,690.315264665987
982,34.480614798234896,689.6122959646979
983,34.44553787575449,688.9107575150897
984,34.41053224783197,688.2106449566395
985,34.37559769732656,687.5119539465312
986,34.34073400797836,686.8146801595672
987,34.305940964403916,686.1188192880783
988,34.271218352091765,685.4243670418352
989,34.23656595739804,684.7313191479608
990,34.20198356754209,684.0396713508417
991,34.16747097060208,683.3494194120416
992,34.13302795551075,682.660559110215
993,34.098654312051025,681.9730862410204
994,34.064349830851775,681.2869966170355
995,34.030114303383584,680.6022860676717
996,33.995947521954484,679.9189504390896
997,33.96184927970578,679.2369855941156
998,33.92781937060788,678.5563874121575
999,33.89385758945612,677.8771517891224
1000,33.859963731866664,677.1992746373332
1001,33.82613759427239,676.5227518854477
1002,33.79237897391883,675.8475794783765
1003,33.758687668860084,675.1737533772016
1004,33.72506347795485,674.5012695590968
1005,33.69150620086235,673.830124017247
1006,33.658015638038435,673.1603127607686
1007,33.62459159073154,672.4918318146308
1008,33.59123386097883,671.8246772195766
1009,33.55794225160224,671.1588450320448
1010,33.52471656620462,670.4943313240924
1011,33.49155660916584,669.8311321833168
1012,33.458462185639,669.1692437127799
1013,33.42543310154656,668.5086620309311
1014,33.39246916357659,667.8493832715318
1015,33.35957017917898,667.1914035835796
1016,33.32673595656168,666.5347191312335
1017,33.29396630468698,665.8793260937397
1018,33.26126103326784,665.2252206653568
1019,33.22861995276415,664.5723990552829
1020,33.19604287437908,663.9208574875817
1021,33.1635296100555,663.2705922011099
1022,33.13107997247227,662.6215994494455
1023,33.09869377504073,661.9738755008145
1024,33.06637083190104,661.3274166380207
1025,33.0341109579187,660.682219158374
1026,33.00191396868096,660.0382793736192
1027,32.969779680493346,659.3955936098669
1028,32.93770791037613,658.7541582075226
1029,32.9056984760609,658.1139695212179
1030,32.873751195987055,657.475023919741
1031,32.84186588929841,656.8373177859683
1032,32.81004237583979,656.2008475167958
1033,32.7782804761536,655.5656095230719
1034,32.74658001147647,654.9316002295293
1035,32.71494080373591,654.2988160747182
1036,32.683362675546974,653.6672535109394
1037,36.380572547669566,727.6114509533911
1038,36.34552382652537,726.9104765305073
1039,36.3105425716394,726.2108514327878
1040,36.27562858839743,725.5125717679487
1041,36.240781682933076,724.8156336586615
1042,36.206001662124116,724.1200332424824
1043,36.171288333589004,723.4257666717799
1044,36.136641505683265,722.7328301136653
1045,36.10206098749601,722.0412197499202
1046,36.0675465888464,721.3509317769278
1047,36.03309812028016,720.6619624056032
1048,35.998715393066156,719.974307861323
1049,35.96439821919288,719.2879643838576
1050,35.93014641136507,718.6029282273015
1051,35.895959783000315,717.9191956600062
1052,35.86949974518378,717.3899949036755
1053,35.83543564286167,716.7087128572332
1054,35.80143617830487,716.0287235660974
1055,35.76750116770932,715.3500233541864
1056,35.73363042796717,714.6726085593434
1057,35.699823776663514,713.9964755332703
1058,35.666081032073095,713.3216206414618
1059,35.63240201315707,712.6480402631413
1060,35.59878653955975,711.975730791195
1061,35.565234431605404,711.3046886321081
1062,35.53174551029504,710.6349102059008
1063,35.49831959730323,709.9663919460645
1064,35.464956514974936,709.2991302994988
1065,35.43165608632238,708.6331217264476
1066,35.39841813502189,707.9683627004378
1067,35.36524248541081,707.3048497082161
1068,35.3321289624844,706.6425792496879
1069,35.29907739189274,705.9815478378547
1070,35.2660875999377,705.3217519987539
1071,35.23315941356987,704.6631882713974
1072,35.20029266038557,704.0058532077114
1073,35.16748716862379,703.3497433724758
1074,35.13474276716325,702.694855343265
1075,35.10205928551938,702.0411857103876
1076,35.06943655384139,701.3887310768278
1077,35.03687440290932,700.7374880581863
1078,35.00437266413111,700.087453282622
1079,34.9719311695397,699.438623390794
1080,34.939549751790125,698.7909950358024
1081,34.90722824415665,698.1445648831328
1082,34.874966480529885,697.4993296105977
1083,34.84276429541397,696.8552859082794
1084,34.81062152392374,696.2124304784747
1085,34.778538001781875,695.5707600356375
1086,34.74651356531614,694.9302713063229
1087,34.71454805145661,694.2909610291322
1088,34.68264129773284,693.6528259546568
1089,34.6507931422712,693.015862845424
1090,34.61900342379205,692.380068475841
1091,34.58727198160709,691.7454396321417
1092,34.555598655616606,691.1119731123321
1093,34.5239832863068,690.479665726136
1094,34.49242571474711,689.8485142949421
1095,34.46092578258752,689.2185156517504
1096,34.42948333205596,688.5896666411192
1097,34.398098205955634,687.9619641191127
1098,34.366770247662416,687.3354049532483
1099,34.33549930112223,686.7099860224446
1100,34.304285210848484,686.0857042169697
1101,34.273127821919466,685.4625564383894
1102,34.242026979975805,684.840539599516
1103,34.210982531217894,684.2196506243578
1104,34.17999432240338,683.5998864480677
1105,34.14906220084465,682.9812440168929
1106,34.11818601440627,682.3637202881254
1107,34.08736561150256,681.7473122300512
1108,34.05660084109507,681.1320168219013
1109,34.02589155269011,680.5178310538022
1110,33.99523759633634,679.9047519267267
1111,33.96463882262226,679.2927764524452
1112,33.93409508267386,678.6819016534772
1113,33.90360622815214,678.0721245630427
1114,33.873172111250746,677.4634422250149
1115,33.842792584693576,676.8558516938715
1116,33.81246750173238,676.2493500346475
1117,33.78219671614443,675.6439343228886
1118,33.751980082230176,675.0396016446034
1119,33.72181745481085,674.4363490962169
1120,33.69170868922619,673.8341737845238
1121,33.661653641332144,673.2330728266428
1122,33.631652167498515,672.6330433499703
1123,33.60170412460671,672.0340824921341
1124,33.57180937004745,671.4361874009489
1125,33.55258998394074,671.0517996788147
1126,33.52279194665482,670.4558389330964
1127,33.493046789648034,669.8609357929606
1128,33.46335437228132,669.2670874456264
1129,33.43371455441393,668.6742910882787
1130,33.40412719640118,668.0825439280236
1131,33.374592159092245,667.4918431818448
1132,33.34510930382803,666.9021860765606
1133,33.31567849243895,666.3135698487789
1134,33.286299587242794,665.725991744856
1135,33.256972451042586,665.1394490208517
1136,33.227696947124414,664.5539389424882
1137,33.198472939255346,663.969458785107
1138,33.16930029168131,663.3860058336261
1139,33.14017886912496,662.8035773824992
1140,33.111108536783625,662.2221707356725
1141,33.08208916032719,661.6417832065439
1142,33.05312060589609,661.0624121179217
1143,33.024202740099156,660.484054801983
1144,32.99533543001165,659.9067086002331
1145,32.966518543173216,659.3303708634643
1146,32.9377519475858,658.7550389517161
1147,32.90903551171171,658.1807102342342
1148,32.88036910447154,657.6073820894308
1149,32.85175259524224,657.0350519048447
1150,32.82318585385507,656.4637170771014
1151,32.79466875059369,655.8933750118737
1152,32.76620115619213,655.3240231238425
1153,32.737782941832904,654.7556588366579
1154,32.709413979145005,654.1882795829
1155,32.685146088253966,653.7029217650793
1156,32.65687174042676,653.1374348085351
1157,32.62864626787669,652.5729253575338
1158,32.60046954398388,652.0093908796775
1159,32.57234144256543,651.4468288513085
1160,32.54426183787356,650.8852367574713
1161,32.51623060459374,650.3246120918748
1162,32.488247617842795,649.7649523568559
1163,32.460312753167095,649.2062550633418
1164,32.43242588654066,648.6485177308132
1165,32.404586894363376,648.0917378872675
1166,32.37679565345912,647.5359130691824
1167,32.349052041073975,646.9810408214795
1168,32.321355934874425,646.4271186974885
1169,32.293707212945534,645.8741442589106
1170,32.26610575378917,645.3221150757835
1171,32.23855143632223,644.7710287264446
1172,32.21104413987486,644.2208827974971
1173,32.18358374418869,643.6716748837737
1174,32.1561701294151,643.123402588302
1175,32.12880317611347,642.5760635222695
1176,32.10148276524943,642.0296553049886
1177,32.074208778193146,641.4841755638629
1178,32.0469810967176,640.9396219343519
1179,32.01979960299689,640.3959920599377
1180,31.992664179604517,639.8532835920904
1181,31.96557470951171,639.3114941902342
1182,31.938531076085727,638.7706215217146
1183,31.911533163088194,638.2306632617638
1184,31.884580854673423,637.6916170934684
1185,31.85767403538678,637.1534807077355
1186,31.83081259016301,636.6162518032602
1187,31.803996404324625,636.0799280864925
1188,31.777225363580246,635.5445072716049
1189,31.75049935402299,635.0099870804597
1190,31.72381826212885,634.476365242577
1191,31.697181974755107,633.943639495102
1192,31.67059037913871,633.411807582774
1193,31.644043362894667,632.8808672578932
1194,31.61754081401452,632.3508162802902
1195,31.591082620864718,631.8216524172942
1196,31.564668672185064,631.2933734437012
1197,31.538298857087167,630.7659771417432
1198,31.51197306505287,630.2394613010572
1199,31.48959443864332,629.7918887728664
1200,31.46335310994445,629.267062198889
1201,31.437155480377466,628.7431096075493
1202,31.411001440876323,628.2200288175264
1203,31.384890882737604,627.697817654752
1204,31.35882369761905,627.176473952381
1205,31.332799777538042,626.6559955507608
1206,31.306819014870097,626.136380297402
1207,31.61161038271196,632.2322076542391
1208,31.58544183107064,631.7088366214127
1209,31.559316569010203,631.186331380204
1210,31.533234489201103,630.664689784022
1211,31.50719548466832,630.1439096933664
1212,31.48119944878988,629.6239889757976
1213,31.455246275295412,629.1049255059082
1214,31.42933585826469,628.5867171652937
1215,31.4034680921262,628.069361842524
1216,31.377642871655702,627.552857433114
1217,31.351860091974803,627.037201839496
1218,31.326119648549536,626.5223929709906
1219,31.30042143718895,626.0084287437791
1220,31.28165879666667,625.6331759333333
1221,31.256039092492497,625.1207818498498
1222,31.230461319094385,624.6092263818875
1223,31.204925373616792,624.0985074723357
1224,31.179431153540307,623.5886230708061
1225,31.153978556680276,623.0795711336054
1226,31.12856748118543,622.5713496237084
1227,31.103197825536544,622.0639565107307
1228,31.077869488545062,621.5573897709011
1229,31.05258236935178,621.0516473870355
1230,31.027336367425477,620.5467273485094
1231,31.002131382561608,620.042627651232
1232,30.97696731488095,619.539346297619
1233,30.95184406482833,619.0368812965665
1234,30.926761533171256,618.5352306634251
1235,30.901719620998648,618.034392419973
1236,30.876718229719522,617.5343645943905
1237,30.851757261061707,617.0351452212341
1238,30.82683661707054,616.5367323414108
1239,30.80195620010761,616.0391240021522
1240,30.77711591284946,615.5423182569892
1241,30.752315658286324,615.0463131657265
1242,30.72755533972088,614.5511067944176
1243,30.70283486076696,614.0566972153391
1244,30.678154125348335,613.5630825069667
1245,30.653513037697454,613.0702607539491
1246,30.628911502354196,612.5782300470839
1247,30.60434942416466,612.0869884832932
1248,30.579826708279917,611.5965341655982
1249,30.555343260154793,611.1068652030957
1250,30.53089898554667,610.6179797109332
1251,30.50649379051426,610.1298758102851
1252,30.482127581416403,609.642551628328
1253,30.457800264910883,609.1560052982176
1254,30.43351174795322,608.6702349590643
1255,30.40926193779549,608.1852387559096
1256,30.385050741985143,607.7010148397027
1257,30.36087806836383,607.2175613672765
1258,30.336743825066247,606.7348765013247
1259,30.312647920518934,606.2529584103785
1260,30.288590263439158,605.771805268783
1261,30.264570762833735,605.2914152566746
1262,30.240589327997892,604.8117865599577
1263,30.216645868514124,604.3329173702823
1264,30.19274029425106,603.854805885021
1265,30.168872515362324,603.3774503072464
1266,30.145042442285416,602.9008488457082
1267,30.121249985740597,602.4249997148119
1268,30.097495056729763,601.949901134595
1269,30.073777566535334,601.4755513307065
1270,30.050097426719162,601.0019485343831
1271,30.02645454912143,600.5290909824284
1272,30.002848845859535,600.0569769171907
1273,29.979280229327046,599.5856045865409
1274,29.95574861219257,599.1149722438513
1275,29.93225390739869,598.6450781479738
1276,29.908796028160918,598.1759205632183
1277,29.885374887966584,597.7074977593317
1278,29.86199040057381,597.2398080114762
1279,29.83864248001042,596.7728496002085
1280,29.815331040572914,596.3066208114583
1281,29.792055996825393,595.8411199365079
1282,29.768817263598542,595.3763452719708
1283,29.745614755988566,594.9122951197712
1284,29.722448389356178,594.4489677871235
1285,29.69931807932555,593.986361586511
1286,29.676223741783303,593.5244748356662
1287,29.65316529287749,593.0633058575497
1288,29.630142649016562,592.6028529803311
1289,29.60715572686837,592.1431145373674
1290,29.58420444335917,591.6840888671834
1291,29.561288715672603,591.2257743134521
1292,29.538408461248707,590.768169224974
1293,29.515563597782933,590.3112719556585
1294,29.49275404322514,589.8550808645027
1295,29.469979715778635,589.3995943155727
1296,29.447240533899176,588.9448106779835
1297,29.42453641629401,588.4907283258801
1298,29.4018672819209,588.037345638418
1299,29.379233049987167,587.5846609997433
1300,29.356633639948715,587.1326727989743
1301,29.334068971509094,586.6813794301819
1302,29.311538964618535,586.2307792923706
1303,29.28904353947301,585.7808707894601
1304,29.26658261651329,585.3316523302658
1305,29.24415611642401,584.8831223284801
1306,29.22176396013272,584.4352792026544
1307,29.199406068808976,583.9881213761794
1308,29.177082363863402,583.541647277268
1309,29.154792766946777,583.0958553389355
1310,29.13253719994911,582.6507439989822
1311,29.110315584998727,582.2063116999745
1312,29.08812784446138,581.7625568892275
1313,29.065973900939323,581.3194780187864
1314,29.04385367727042,580.8770735454084
1315,29.02176709652725,580.435341930545
1316,28.999714082016208,579.9942816403242
1317,28.977694557276635,579.5538911455327
1318,28.955708446079917,579.1141689215983
1319,28.933755672428607,578.6751134485721
1320,28.911836160555552,578.2367232111111
1321,28.889949834923037,577.7989966984608
1322,28.868096620221884,577.3619324044377
1323,28.84627644137062,576.9255288274123
1324,28.8244892235146,576.489784470292
1325,28.802734892025153,576.0546978405031
1326,28.78101337249874,575.6202674499748
1327,30.09953056910324,601.9906113820647
1328,30.076865259939765,601.5373051987951
1329,30.054234059593686,601.0846811918735
1330,30.031636891127825,600.6327378225564
1331,30.00907367783622,600.1814735567243
1332,29.98654434324325,599.7308868648648
1333,29.96404881110278,599.2809762220554
1334,29.941587005397306,598.831740107946
1335,29.919158850337084,598.3831770067416
1336,29.896764270359288,597.9352854071857
1337,29.874403190127154,597.4880638025429
1338,29.852075534529153,597.0415106905829
1339,29.829781228678122,596.5956245735623
1340,29.807520197910453,596.1504039582089
1341,29.78529236778524,595.7058473557047
1342,29.763097664083464,595.2619532816691
1343,29.740936012807154,594.8187202561429
1344,29.72432073303571,594.4864146607142
1345,29.7022208663197,594.044417326394
1346,29.680153837444276,593.6030767488855
1347,29.65811957327394,593.1623914654787
1348,29.636118000890203,592.722360017804
1349,29.614149047590804,592.2829809518161
1350,29.592212640888885,591.8442528177777
1351,29.57030870851221,591.4061741702442
1352,29.548437178402363,590.9687435680472
1353,29.526597978713966,590.5319595742793
1354,29.50479103781388,590.0958207562776
1355,29.48301628428044,589.6603256856088
1356,29.46127364690265,589.225472938053
1357,29.439563054679436,588.7912610935887
1358,29.41788443681885,588.3576887363769
1359,29.396237722737304,587.924754454746
1360,29.37462284205882,587.4924568411764
1361,29.353039724614252,587.060794492285
1362,29.34067944089574,586.8135888179147
1363,29.31915289691856,586.3830579383712
1364,29.297657916788854,585.9531583357771
1365,29.27619443113553,585.5238886227106
1366,29.254762370790626,585.0952474158125
1367,29.233361666788586,584.6672333357717
1368,29.211992250365494,584.2398450073099
1369,29.19065405295836,583.8130810591672
1370,29.16934700620438,583.3869401240876
1371,29.148071041940188,582.9614208388037
1372,29.126826092201163,582.5365218440232
1373,29.10561208922068,582.1122417844136
1374,29.084428965429403,581.688579308588
1375,29.063276653454544,581.2655330690909
1376,29.042155086119184,580.8431017223837
1377,29.51763645497458,590.3527290994915
1378,29.49621581894049,589.9243163788097
1379,29.474826249818708,589.4965249963741
1380,29.45346768007246,589.0693536014493
1381,29.45019941962346,589.0039883924692
1382,29.428889579232994,588.5777915846598
1383,29.407610555676065,588.1522111135213
1384,34.37945777846821,687.589155569364
1385,34.354635065270756,687.0927013054151
1386,34.32984817128427,686.5969634256853
1387,34.30509701903389,686.1019403806775
1388,34.28038153126801,685.6076306253601
1389,34.255701630957525,685.1140326191503
1390,34.23105724129496,684.6211448258991
1391,34.206448285693746,684.1289657138748
1392,34.18187468778736,683.637493755747
1393,34.15733637142857,683.1467274285712
1394,34.13283326068866,682.6566652137732
1395,34.10836527985663,682.1673055971326
1396,34.08393235343839,681.6786470687679
1397,34.05953440615605,681.1906881231208
1398,34.03517136294707,680.7034272589411
1399,34.010843148963545,680.2168629792708
1400,33.986549689571426,679.7309937914284
1401,33.96229091034975,679.245818206995
1402,33.93806673708987,678.7613347417972
1403,33.913877095794724,678.2775419158944
1404,33.88972191267806,677.7944382535611
1405,33.8656011141637,677.3120222832739
1406,33.84151462688478,676.8302925376955
1407,33.817462377683015,676.3492475536601
1408,33.793444293607955,675.8688858721589
1409,33.769460301916254,675.3892060383249
1410,33.74551033007092,674.9102066014183
1411,33.72159430574061,674.4318861148121
1412,33.697712156798865,673.9542431359771
1413,33.67386381132342,673.4772762264683
1414,33.65004919759547,673.0009839519093
1415,34.99310452212014,699.8620904424027
1416,34.968391877683615,699.3678375536723
1417,34.94371411347918,698.8742822695834
1418,34.91907115571227,698.3814231142453
1419,34.89446293079633,697.8892586159266
1420,34.86988936535211,697.3977873070422
1421,34.845350386206896,696.9070077241379
1422,34.83751961940928,696.7503923881854
1423,34.813037876879825,696.2607575375965
1424,34.78859051882022,695.7718103764043
1425,34.7641774728421,695.283549456842
1426,34.739798666760166,694.7959733352034
1427,34.715454028591445,694.3090805718289
1428,34.691143486554616,693.8228697310923
1429,34.666866969069275,693.3373393813855
1430,34.64262440475524,692.8524880951048
1431,34.61841572243186,692.3683144486373
1432,34.59424085111731,691.8848170223462
1433,34.57009972002791,691.4019944005581
1434,34.5459922585774,690.919845171548
1435,34.5219183963763,690.4383679275261
1436,34.49787806323119,689.9575612646239
1437,34.47387118914405,689.4774237828808
1438,34.44989770431154,688.9979540862307
1439,34.517521124947876,690.3504224989575
1440,34.493550624166666,689.8710124833333
1441,34.46961339264399,689.39226785288
1442,34.445709361165044,688.9141872233008
1443,34.42183846070686,688.4367692141371
1444,34.39800062243767,687.9600124487534
1445,34.37419577771626,687.4839155543252
1446,34.35042385809128,687.0084771618257
1447,34.32668479530062,686.5336959060123
1448,34.30297852127072,686.0595704254142
1449,34.27930496811594,685.5860993623188
1450,34.25566406813793,685.1132813627586
1451,34.232055753824945,684.641115076499
1452,34.20847995785124,684.1695991570247
1453,34.18493661307639,683.6987322615278
1454,34.1614256525447,683.228513050894
1455,34.137947009484535,682.7589401896906
1456,34.11450061730769,682.2900123461538
1457,34.091086409608785,681.8217281921756
1458,34.06770432016461,681.3540864032921
1459,37.31791951032671,746.3583902065341
1460,37.29235929148402,745.8471858296803
1461,37.266834062673965,745.3366812534792
1462,37.241343752097585,744.8268750419514
1463,37.2158882881522,744.3177657630438
1464,37.19046759943078,743.8093519886155
1465,37.165081614721274,743.3016322944254
1466,37.13973026300591,742.7946052601181
1467,37.11441347346057,742.2882694692113
1468,37.089131175454135,741.7826235090824
1469,37.063883298547765,741.2776659709551
1470,37.03866977249433,740.7733954498865
1471,37.01349052723771,740.269810544754
1472,36.98834549291214,739.7669098582426
1473,36.96323459984159,739.2646919968317
1474,36.93815777853912,738.7631555707823
1475,36.91311495970621,738.2622991941241
1476,36.888106074232155,737.7621214846431
1477,36.863131053193406,737.262621063868
1478,36.83818982785295,736.7637965570589
1479,36.81328232965968,736.2656465931934
1480,36.78840849024775,735.7681698049548
1481,36.76356824143597,735.2713648287192
1482,36.73876151522717,734.7752303045432
1483,36.7139882438076,734.2797648761518
1484,36.68924835954627,733.7849671909253
1485,36.664541794994385,733.2908358998876
1486,36.6398684828847,732.7973696576939
1487,36.61522835613091,732.3045671226181
1488,36.59062134782707,731.812426956541
1489,36.566047391246926,731.3209478249383
1490,36.54150641984341,730.8301283968678
1491,36.516998367247936,730.3399673449586
1492,36.49252316726989,729.8504633453974
1493,36.46808075389596,729.361615077919
1494,36.443671061289606,728.873421225792
1495,36.419294023790414,728.3858804758081
1496,36.39494957591355,727.8989915182708
1497,36.370637652349146,727.4127530469826
1498,36.346358187961734,726.9271637592344
1499,36.32211111778964,726.4422223557926
1500,36.297896377044445,725.9579275408888
1501,36.273713901110376,725.4742780222074
1502,36.24956362554372,724.9912725108742
1503,36.2254454860723,724.5089097214458
1504,36.20135941859486,724.0271883718971
1505,36.177305359180515,723.54610718361
1506,36.15328324406818,723.0656648813633
1507,36.12929300966601,722.5858601933198
1508,36.10533459255085,722.1066918510166
1509,36.081407929467645,721.6281585893527
1510,36.057512957328925,721.1502591465783
1511,36.03364961321421,720.6729922642841
1512,36.00981783436949,720.1963566873895
1513,35.986017558206655,719.7203511641329
1514,35.96224872230295,719.2449744460589
1515,35.93851126440045,718.7702252880086
1516,35.914805122405454,718.296102448109
1517,35.89113023438805,717.8226046877608
1518,35.867486538581474,717.3497307716292
1519,35.84387397338161,716.877479467632
1520,35.82029247734649,716.4058495469297
1521,35.7967419891957,715.934839783914
1522,35.7732224478099,715.4644489561978
1523,35.749733792230245,714.9946758446048
1524,35.72627596165792,714.5255192331582
1525,35.70284889545355,714.056977909071
1526,35.67945253313674,713.5890506627347
